"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID..64","plg_ID..65","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"404",404,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,10,2,1,3,3,0,1,1,2,0,"8594 Thomas  Koenis",1,1,0,0,0.25,4.92,0.234118486795146,7,1.42276422764228,0.5,0.25,0.75,0.711382113821138,5.92,0.181818181818182,0.164383561643836,0.205128205128205,0.117647058823529,0,0
"405",405,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,16,0,0,1,1,1,2,0,2,1,"8594 Sean  Cunningham",0,3,2,0,0.4,4,0.118962645729241,5,1.25,0,0.666666666666667,0.833333333333333,0.833333333333333,7,0.258620689655172,0.0684931506849315,0.128205128205128,0,0.0684902638455703,0
"406",406,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,16,0,0,6,5,1,2,1,1,0,"8594 Teddy  Gipson",3,2,0,0,0.4,8,0.237925291458482,13,1.625,0,0.25,0.8125,0.8125,10,0.263157894736842,0.0684931506849315,0.0641025641025641,0.0735294117647059,0,0
"407",407,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,16,2,2,3,1,0,1,1,2,2,"8594 Tim  Hoeve",1,3,0,0,0.4,6.92,0.205805377111587,4,0.578034682080925,0.5,0.25,0.25,0.40650406504065,9.92,0.238095238095238,0.102739726027397,0.128205128205128,0.0735294117647059,0,0
"408",408,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,18,1,1,3,3,1,1,0,2,1,"8594 Arvin  Slagter",2,0,0,0,0.45,5.46,0.144341343484812,10,1.83150183150183,0.25,0.25,1.125,1.12107623318386,5.46,0,0.060882800608828,0.113960113960114,0,0,0
"409",409,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,19,0,0,2,0,1,4,2,2,1,"8594 Joseph  Wall",3,2,2,0,0.475,7,0.175313372653618,3,0.428571428571429,0,0.666666666666667,0.25,0.25,9,0.132013201320132,0.115356885364095,0.107962213225371,0.123839009287926,0.0576760116594276,0
"410",410,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,19,0,0,2,1,3,7,0,3,1,"8594 Grant  Sitton",0,0,1,1,0.475,10,0.250447675219455,11,1.1,0,0.777777777777778,0.611111111111111,0.611111111111111,10,0,0.0865176640230714,0.161943319838057,0,0.0288380058297138,0.0809716599190283
"411",411,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,22,2,2,7,2,2,4,2,6,3,"8594 Rienk  Mast",0,0,1,0,0.55,14.92,0.322713213505505,12,0.804289544235925,0.181818181818182,0.363636363636364,0.454545454545455,0.503355704697987,14.92,0,0.199252801992528,0.27972027972028,0.106951871657754,0.0249055504892983,0
"412",412,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,25,2,2,3,2,0,3,0,1,1,"8594 Shane  Hammink",2,3,2,1,0.625,7.92,0.150749464668094,6,0.757575757575758,0.333333333333333,0.5,0.333333333333333,0.433526011560694,10.92,0.155844155844156,0.0219178082191781,0.041025641025641,0,0.043833768861165,0.0615384615384615
"413",413,804670,8594,3103,8594,11,10,35,22,12,30,16,33,14,200,"Donar Groningen","Donar Gr",804670,3103,3103,8594,10,7,26,14,8,30,6,18,18,200,"Rotterdam Basketbal","Rotterda",5.06,4.6,90,59,TRUE,FALSE,84.06,78.6,68.4505882352941,73.0030769230769,71,TRUE,70.7268325791855,126.760563380282,83.0985915492958,43.6619718309859,TRUE,0.615384615384615,0.470588235294118,0.197183098591549,0.153846153846154,0.464285714285714,0.153846153846154,0.253521126760563,0.125,0.499571795603768,0.428204396231801,0.0722238081644305,0.628571428571429,0.4,0.909090909090909,804670,8594,29,2,2,4,4,2,4,1,4,3,"8594 Jordan  Callahan",2,2,3,0,0.725,11.92,0.195590998219662,16,1.34228187919463,0.25,0.5,0.875,0.896860986547085,13.92,0.107238605898123,0.0944733112895607,0.141467727674624,0.0405679513184584,0.0566815976652995,0
"414",414,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,3,0,0,0,0,1,2,0,0,0,"1771 Jerom  Oude Aarninkhof",0,0,0,0,0.075,2,0.32687750265588,3,1.5,0,1,0.75,0.75,2,0,0,0,0,0,0
"415",415,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,13,2,1,4,2,0,0,2,0,0,"1771 Freek  Vos",0,0,2,0,0.325,4.92,0.185565843815415,5,1.01626016260163,0.5,0,0.5,0.508130081300813,4.92,0,0.10989010989011,0,0.198511166253102,0.0806118763865243,0
"416",416,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,15,4,3,1,0,0,1,0,1,1,"1771 Kevin  Bleeker",2,1,2,0,0.375,4.84,0.158208711285446,3,0.619834710743802,2,0.5,0,0.390625,5.84,0.0808080808080808,0.0476190476190476,0.106666666666667,0,0.0698636262016544,0
"417",417,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,18,2,0,2,1,0,0,1,0,1,"1771 Ralf de Pagter",1,1,2,0,0.45,3.92,0.106779984200921,2,0.510204081632653,1,0,0.5,0.342465753424658,4.92,0.0722021660649819,0.0396825396825397,0,0.0716845878136201,0.0582196885013787,0
"418",418,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,18,2,2,2,1,1,1,1,2,4,"1771 Nigel van Oostrum",0,2,0,0,0.45,7.92,0.215739151752881,7,0.883838383838384,0.666666666666667,0.333333333333333,0.833333333333333,0.892857142857143,9.92,0.155642023346304,0.119047619047619,0.177777777777778,0.0716845878136201,0,0
"419",419,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,23,0,0,7,6,0,0,2,3,0,"1771 Noah  Dahlman",0,2,1,0,0.575,7,0.149226685995076,12,1.71428571428571,0,0,0.857142857142857,0.857142857142857,9,0.154142581888247,0.15527950310559,0.208695652173913,0.112201963534362,0.0227816172396699,0
"420",420,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,25,0,0,11,7,0,2,1,6,3,"1771 Franko  House",3,0,1,1,0.625,16,0.313802402549645,14,0.875,0,0.153846153846154,0.538461538461538,0.538461538461538,16,0,0.2,0.384,0.0516129032258065,0.0209590878604963,0.0432432432432432
"421",421,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,26,0,0,4,3,1,3,1,5,0,"1771 Mike  Schilder",1,3,3,0,0.65,7,0.132008222226413,9,1.28571428571429,0,0.428571428571429,0.642857142857143,0.642857142857143,10,0.171919770773639,0.164835164835165,0.307692307692308,0.0496277915632754,0.0604589072898932,0
"422",422,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,28,5,5,3,1,1,4,0,2,2,"1771 Sherron  Dorsey-Walker",3,2,0,1,0.7,11.3,0.197877631072042,10,0.884955752212389,0.714285714285714,0.571428571428571,0.357142857142857,0.537634408602151,13.3,0.0947867298578199,0.0510204081632653,0.114285714285714,0,0,0.0386100386100386
"423",423,804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",10.58,2.3,91,71,TRUE,FALSE,81.58,84.3,74.6767741935484,76.3392,76,FALSE,75.5079870967742,119.736842105263,93.4210526315789,26.3157894736842,FALSE,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.583260425780111,0.26246719160105,0.154272382618839,0.65,0.388888888888889,0.782608695652174,804671,1771,31,8,7,6,5,3,5,0,0,2,"1771 Kaza  Kajami-Keane",2,5,2,0,0.775,16.68,0.263821777950004,26,1.55875299760192,0.727272727272727,0.454545454545455,0.863636363636364,0.885558583106267,21.68,0.284495021337127,0,0,0,0.0338049804201553,0
"424",424,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,3,1,0,2,1,0,0,1,0,1,"11993 Nathilio  Vrede",0,0,0,0,0.075,3.46,0.547251878212732,2,0.578034682080925,0.5,0,0.5,0.40650406504065,3.46,0,0.238095238095238,0,0.533333333333333,0,0
"425",425,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,6,0,0,0,0,0,0,0,0,0,"11993 Djofr van der Schans",0,0,0,0,0.15,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"426",426,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,12,0,0,1,0,1,1,0,2,1,"11993 Wietze  Nossek",1,0,0,0,0.3,3,0.118623962040332,3,1,0,0.5,0.75,0.75,3,0,0.119047619047619,0.21505376344086,0,0,0
"427",427,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,14,0,0,1,0,1,2,0,0,2,"11993 Ivan  Simic",4,0,0,0,0.35,5,0.16946280291476,3,0.6,0,0.666666666666667,0.5,0.5,5,0,0,0,0,0,0
"428",428,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,17,0,0,3,1,0,4,0,0,0,"11993 Amer  Banda",2,2,1,0,0.425,7,0.195380643360547,2,0.285714285714286,0,0.571428571428571,0.142857142857143,0.142857142857143,9,0.170212765957447,0,0,0,0.031508339800166,0
"429",429,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,18,0,0,5,3,0,0,1,4,2,"11993 Tony  Washington",4,2,0,1,0.45,7,0.18452616317385,6,0.857142857142857,0,0,0.6,0.6,9,0.19047619047619,0.198412698412698,0.28673835125448,0.0888888888888889,0,0.0555555555555556
"430",430,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,23,2,1,5,4,3,4,0,2,3,"11993 Nino  Gorissen",4,6,2,0,0.575,12.92,0.266542885141059,18,1.39318885448916,0.222222222222222,0.444444444444444,0.944444444444444,0.907258064516129,18.92,0.585365853658537,0.062111801242236,0.112201963534362,0,0.0465775457915497,0
"431",431,804671,11993,1771,11993,5,2,37,21,9,24,6,23,21,200,"Basketbal Academie Limburg","Basketba",804671,1771,1771,11993,23,18,40,26,7,18,8,19,13,200,"Landstede Basketbal","Landsted",2.3,10.58,71,91,FALSE,TRUE,84.3,81.58,76.3392,74.6767741935484,76,FALSE,75.5079870967742,93.4210526315789,119.736842105263,-26.3157894736842,TRUE,0.565573770491803,0.24,0.276315789473684,0.0327868852459016,0.629310344827586,0.258064516129032,0.171052631578947,0.310344827586207,0.584518167456556,0.37914691943128,0.0363349131121643,0.567567567567568,0.375,0.4,804671,11993,24,0,0,4,0,2,2,0,3,3,"11993 Elay  Wirjo",2,1,2,0,0.6,9,0.177935943060498,6,0.666666666666667,0,0.333333333333333,0.5,0.5,10,0.0625,0.0892857142857143,0.161290322580645,0,0.0446368147169018,0
