"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"3073",3073,476967,3103,1771,3103,24,15,33,18,7,19,14,20,20,200,"Rotterdam Basketbal","Rotterda",476967,1771,1771,3103,24,15,46,23,3,16,17,18,10,200,"Landstede Basketbal","Landsted",11.04,11.04,72,70,TRUE,FALSE,83.04,83.04,70.400625,65.3416216216216,68,TRUE,67.8711233108108,105.882352941176,102.941176470588,TRUE,2.94117647058823,0.548076923076923,0.4375,0.294117647058824,0.288461538461538,0.443548387096774,0.459459459459459,0.147058823529412,0.241935483870968,0.523477157360406,0.301395939086294,0.1751269035533,0.545454545454545,0.368421052631579,0.625,476967,3103,32,0,0,1,0,0,2,3,0,2,"3103 Sjors  Besseling",3,8,1,1,0.8,5,0.0752649325626204,0,0,0,0.666666666666667,0,0,13,0.4,0.0543478260869565,0,0.1171875,0.0191302261709767,0.0271739130434783
"3074",3074,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,11,2,0,1,0,0,0,1,3,1,"2823 Marcel  Aarts",3,0,0,0,0.300546448087432,2.92,0.125363049853372,0,0,2,0,0,0,2.92,0,0.1728453364817,0.277272727272727,0.0811529933481153,0,0
"3075",3075,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,13,1,1,2,0,3,5,0,2,3,"2823 Rogier  Jansen",1,1,0,0,0.355191256830601,10.46,0.379986104218362,10,0.956022944550669,0.142857142857143,0.714285714285714,0.642857142857143,0.670241286863271,11.46,0.151741293532338,0.0731268731268731,0.156410256410256,0,0,0
"3076",3076,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,17,4,3,3,1,0,0,0,1,1,"2823 Djoenie  Steenvoorde",2,0,1,0,0.46448087431694,5.84,0.162234535104364,5,0.856164383561644,1.33333333333333,0,0.333333333333333,0.516528925619835,5.84,0,0.0279602750190985,0.0598039215686275,0,0.0266576836585122,0
"3077",3077,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,19,0,0,0,0,0,1,3,5,1,"2823 Stefan  Wessels",2,0,1,0,0.519125683060109,2,0.0497113752122241,0,0,0,1,0,0,2,0,0.200136705399863,0.267543859649123,0.140949935815148,0.0238516116944582,0
"3078",3078,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,19,6,4,5,5,0,0,4,4,2,"2823 Peter van Paassen",5,1,0,0,0.519125683060109,9.76,0.242591511035654,14,1.4344262295082,1.2,0,1,0.902061855670103,10.76,0.110909090909091,0.200136705399863,0.214035087719298,0.18793324775353,0,0
"3079",3079,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,20,2,2,2,1,2,6,2,2,0,"2823 Kees  Akerboom",2,1,0,0,0.546448087431694,8.92,0.210627096774194,10,1.12107623318386,0.25,0.75,0.5,0.560538116591928,9.92,0.0850767085076709,0.0950649350649351,0.101666666666667,0.0892682926829268,0,0
"3080",3080,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,27,2,2,5,3,5,6,1,0,2,"2823 Dean  Oliver",4,5,0,0,0.737704918032787,13.92,0.243475268817204,23,1.65229885057471,0.181818181818182,0.545454545454545,0.954545454545455,0.964765100671141,18.92,0.419532324621733,0.0176046176046176,0,0.0330623306233062,0,0
"3081",3081,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,27,6,5,5,3,1,7,0,5,0,"2823 Anthony  Richardson",1,3,1,0,0.737704918032787,14.76,0.258167741935484,14,0.948509485094851,0.5,0.583333333333333,0.375,0.474254742547426,17.76,0.188465499485067,0.088023088023088,0.188271604938272,0,0.0167844674886928,0
"3082",3082,476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",11.5,9.66,84,84,FALSE,FALSE,77.5,90.66,68.6790243902439,80.7625,75,TRUE,74.7207621951219,112,112,FALSE,0,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.434108527131783,0.387596899224806,0.178294573643411,0.571428571428571,0.44,0.76,476968,2823,30,2,2,5,3,0,0,2,5,3,"2823 Jerome  Beasley",3,1,1,1,0.819672131147541,8.92,0.140418064516129,8,0.896860986547085,0.4,0,0.6,0.675675675675676,9.92,0.0522707797772065,0.110909090909091,0.169444444444444,0.0595121951219512,0.0151060207398236,0.0338888888888889
"3083",3083,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,3,0,0,0,0,0,0,0,1,1,"3138 Jeroen van de List",0,0,0,0,0.0691244239631336,1,0.159570556658578,0,0,NA,NA,NA,NA,1,0,0.187878787878788,0.352845528455284,0,0,0
"3084",3084,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,8,0,0,2,0,0,0,0,1,0,"3138 Andrew  Dawson",2,1,0,0,0.184331797235023,2,0.119677917493933,0,0,0,0,0,0,3,0.175,0.0704545454545455,0.132317073170732,0,0,0
"3085",3085,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,14,2,0,2,2,1,1,0,0,1,"3138 Bob van den Enden",3,0,0,0,0.32258064516129,4.92,0.168232958305758,7,1.42276422764228,0.666666666666667,0.333333333333333,1.16666666666667,0.892857142857143,4.92,0,0,0,0,0,0
"3086",3086,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,17,0,0,3,1,1,3,0,4,2,"3138 Tristan  Blackwood",1,1,1,0,0.391705069124424,8,0.22527607998858,5,0.625,0,0.5,0.416666666666667,0.416666666666667,9,0.0985915492957746,0.132620320855615,0.249067431850789,0,0.0371720652577185,0
"3087",3087,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,18,4,1,3,3,0,0,1,4,0,"3138 Keith  Spencer",2,0,0,1,0.414746543778802,4.84,0.128720249037919,7,1.44628099173554,1.33333333333333,0,1,0.723140495867769,4.84,0,0.156565656565657,0.235230352303523,0.0669753086419753,0,0.0861111111111111
"3088",3088,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,29,0,0,9,3,1,2,1,5,2,"3138 Darryl  Monroe",4,2,2,0,0.668202764976959,13,0.214594886540846,9,0.692307692307692,0,0.181818181818182,0.409090909090909,0.409090909090909,15,0.11965811965812,0.116614420062696,0.182506307821699,0.0415708812260536,0.0435810420262907,0
"3089",3089,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,30,5,4,4,3,0,4,1,3,2,"3138 Sam  Jones",4,3,1,0,0.691244239631336,12.3,0.196271784690051,10,0.813008130081301,0.625,0.5,0.375,0.485436893203883,15.3,0.162790697674419,0.0751515151515151,0.105853658536585,0.0401851851851852,0.0210641703127072,0
"3090",3090,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,30,8,6,8,7,1,2,1,2,0,"3138 Jayme  Miller",3,2,3,0,0.691244239631336,13.68,0.218292521508934,23,1.6812865497076,0.8,0.2,0.85,0.840643274853801,15.68,0.148936170212766,0.0563636363636364,0.0705691056910569,0.0401851851851852,0.0631925109381215,0
"3091",3091,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,31,0,0,5,3,2,9,3,2,3,"3138 Rein van der Kamp",4,3,1,0,0.714285714285714,17,0.262519302889918,12,0.705882352941177,0,0.642857142857143,0.428571428571429,0.428571428571429,20,0.175,0.0909090909090909,0.0682926829268293,0.116666666666667,0.0203846809477811,0
"3092",3092,476968,3138,2823,3138,21,13,36,22,9,32,9,28,13,217,"BV Aris","BV Aris",476968,2823,2823,3138,25,19,28,16,11,25,13,27,13,183,"EBBC","EBBC",9.66,11.5,84,84,FALSE,FALSE,90.66,77.5,80.7625,68.6790243902439,75,TRUE,74.7207621951219,112,112,TRUE,0,0.522058823529412,0.25,0.173333333333333,0.191176470588235,0.613207547169811,0.317073170731707,0.173333333333333,0.358490566037736,0.463559103785733,0.412052536698429,0.124388359515838,0.611111111111111,0.28125,0.619047619047619,476968,3138,37,2,2,0,0,3,11,0,2,0,"3138 Craig  Moore",0,5,1,0,0.852534562211982,11.92,0.154222786651642,11,0.922818791946309,0.181818181818182,1,0.409090909090909,0.461409395973154,16.92,0.213414634146341,0.0304668304668305,0.0572181938035597,0,0.0170790570103031,0
"3093",3093,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,3,0,0,0,0,0,0,0,1,1,"3107 Rogillio  Sewrattan",0,0,0,0,0.075,1,0.15605493133583,0,0,NA,NA,NA,NA,1,0,0.18018018018018,0.37037037037037,0,0,0
"3094",3094,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,3,0,0,1,1,0,0,0,1,0,"3107 Youri van der Linden",0,0,1,0,0.075,1,0.15605493133583,2,2,0,0,1,1,1,0,0.18018018018018,0.37037037037037,0,0.190545754799371,0
"3095",3095,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,4,0,0,0,0,0,0,0,0,0,"3107 Joey  Schelvis",1,0,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"3096",3096,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,24,6,5,14,7,0,0,1,3,3,"3107 Seamus  Boxley",5,1,1,1,0.6,19.76,0.385455680399501,19,0.961538461538461,0.428571428571429,0,0.5,0.566825775656325,20.76,0.116279069767442,0.0900900900900901,0.138888888888889,0.043859649122807,0.0238182193499214,0.0387596899224806
"3097",3097,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,25,0,0,3,1,0,6,2,3,1,"3107 Conor  Grace",3,2,1,0,0.625,10,0.187265917602996,2,0.2,0,0.666666666666667,0.111111111111111,0.111111111111111,12,0.131147540983607,0.108108108108108,0.133333333333333,0.0842105263157895,0.0228654905759245,0
"3098",3098,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,33,2,0,14,7,0,0,9,4,2,"3107 Jeroen  Slor",3,1,0,0,0.825,16.92,0.240040858018386,14,0.8274231678487,0.142857142857143,0,0.5,0.46916890080429,17.92,0.069204152249135,0.212940212940213,0.134680134680135,0.287081339712919,0,0
"3099",3099,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,33,2,2,5,3,2,8,1,10,0,"3107 Monta  McGhee",3,3,1,0,0.825,13.92,0.197480422199523,14,1.00574712643678,0.153846153846154,0.615384615384615,0.461538461538462,0.502873563218391,16.92,0.182370820668693,0.18018018018018,0.336700336700337,0.0318979266347687,0.0173223413453974,0
"3100",3100,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,36,4,4,3,1,2,5,2,5,2,"3107 Ronny  LeMelle",2,1,2,0,0.9,11.84,0.153974198918019,12,1.01351351351351,0.5,0.625,0.5,0.609756097560976,12.84,0.0490196078431372,0.105105105105105,0.154320987654321,0.0584795321637427,0.0317576257998952,0
"3101",3101,476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",6.44,9.66,67,69,FALSE,TRUE,85.44,73.66,68.1228947368421,69.9744444444444,69,FALSE,69.0486695906433,97.1014492753623,100,TRUE,-2.89855072463769,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.585511982570806,0.326797385620915,0.0876906318082789,0.511627906976744,0.166666666666667,0.785714285714286,476969,3107,39,0,0,3,2,0,5,0,3,3,"3107 Danny  Gibson",2,8,1,0,0.975,11,0.132046480361087,4,0.363636363636364,0,0.625,0.25,0.25,19,0.342612419700214,0.0415800415800416,0.0854700854700855,0,0.0146573657537978,0
"3102",3102,476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",9.66,6.44,69,67,TRUE,FALSE,73.66,85.44,69.9744444444444,68.1228947368421,69,FALSE,69.0486695906433,100,97.1014492753623,FALSE,2.89855072463769,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.654888821200122,0.197989643618641,0.147121535181237,0.465116279069767,0.384615384615385,0.666666666666667,476969,3120,3,0,0,1,0,0,0,0,0,0,"3120 Ramon  Siljade",0,0,0,0,0.075,1,0.181011856276586,0,0,0,0,0,0,1,0,0,0,0,0,0
"3103",3103,476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",9.66,6.44,69,67,TRUE,FALSE,73.66,85.44,69.9744444444444,68.1228947368421,69,FALSE,69.0486695906433,100,97.1014492753623,FALSE,2.89855072463769,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.654888821200122,0.197989643618641,0.147121535181237,0.465116279069767,0.384615384615385,0.666666666666667,476969,3120,20,3,1,3,2,0,0,0,0,2,"3120 Mohamed  Kherrazi",2,2,0,0,0.5,6.38,0.173228346456693,5,0.783699059561129,1,0,0.666666666666667,0.570776255707763,8.38,0.19047619047619,0,0,0,0,0
"3104",3104,476969,3120,3120,3107,21,14,43,20,5,13,4,23,8,200,"ABC Amsterdam","ABC Amst",476969,3107,3120,3107,14,11,43,22,4,24,15,32,12,200,"BS Leiden","BS Leide",9.66,6.44,69,67,TRUE,FALSE,73.66,85.44,69.9744444444444,68.1228947368421,69,FALSE,69.0486695906433,100,97.1014492753623,FALSE,2.89855072463769,0.491071428571429,0.111111111111111,0.115942028985507,0.25,0.417910447761194,0.394736842105263,0.173913043478261,0.164179104477612,0.654888821200122,0.197989643618641,0.147121535181237,0.465116279069767,0.384615384615385,0.666666666666667,476969,3120,28,0,0,4,1,0,1,0,1,0,"3120 Dimeo van der Horst",1,6,1,0,0.7,5,0.0969706372910283,2,0.4,0,0.2,0.2,0.2,11,0.363636363636364,0.0193050193050193,0.037593984962406,0,0.0209705038825784,0
